acm.gov.pt,"HTTPSConnectionPool(host='acm.gov.pt', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f78f3522400>, 'Connection to acm.gov.pt timed out. (connect timeout=2)'))","HTTPConnectionPool(host='acm.gov.pt', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f78f3a7c250>, 'Connection to acm.gov.pt timed out. (connect timeout=2)'))"
acp.pt,"HTTPSConnectionPool(host='www.acp.pt', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.acp.pt', port=443): Read timed out. (read timeout=2)"
adiariocr.com,"HTTPSConnectionPool(host='adiariocr.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='adiariocr.com', port=443): Read timed out. (read timeout=2)"
adidas.cl,"HTTPSConnectionPool(host='www.adidas.cl', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.adidas.cl', port=443): Read timed out. (read timeout=2)"
adidas.com.ar,"HTTPSConnectionPool(host='www.adidas.com.ar', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.adidas.com.ar', port=443): Read timed out. (read timeout=2)"
adidas.com.br,"HTTPSConnectionPool(host='www.adidas.com.br', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.adidas.com.br', port=443): Read timed out. (read timeout=2)"
adidas.gr,"HTTPSConnectionPool(host='www.adidas.gr', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.adidas.gr', port=443): Read timed out. (read timeout=2)"
adidas.sk,"HTTPSConnectionPool(host='www.adidas.sk', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.adidas.sk', port=443): Read timed out. (read timeout=2)"
admtyumen.ru,"HTTPSConnectionPool(host='admtyumen.ru', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='admtyumen.ru', port=443): Read timed out. (read timeout=2)"
aduana.cl,"HTTPSConnectionPool(host='aduana.cl', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78f3522490>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='aduana.cl', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78eccd2d00>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
aedb.br,"HTTPSConnectionPool(host='aedb.br', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78f0521910>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='aedb.br', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78f44b3430>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
aemps.es,"HTTPSConnectionPool(host='aemps.es', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78eb3d4490>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='aemps.es', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78eca48610>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
aen.pr.gov.br,"HTTPSConnectionPool(host='aen.pr.gov.br', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78f479a520>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='aen.pr.gov.br', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78ecbcf430>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
aeon.jp,"HTTPSConnectionPool(host='aeon.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78ec84c640>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='aeon.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78f4697640>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
affrc.go.jp,"HTTPSConnectionPool(host='affrc.go.jp', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78ec9c1b80>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))","HTTPConnectionPool(host='affrc.go.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78ed9ab310>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))"
agenciatributaria.es,"HTTPSConnectionPool(host='agenciatributaria.es', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f78f1199ac0>, 'Connection to agenciatributaria.es timed out. (connect timeout=2)'))","HTTPConnectionPool(host='agenciatributaria.es', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f78f3dde6d0>, 'Connection to agenciatributaria.es timed out. (connect timeout=2)'))"
agencija-oskar.si,"HTTPSConnectionPool(host='www.agencija-oskar.si', port=443): Read timed out. (read timeout=2)","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
agensir.it,"HTTPSConnectionPool(host='agensir.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_SIGNATURE_TYPE] wrong signature type (_ssl.c:1129)')))","HTTPSConnectionPool(host='agensir.it', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: WRONG_SIGNATURE_TYPE] wrong signature type (_ssl.c:1129)')))"
agricultura.gob.ec,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))","HTTPConnectionPool(host='agricultura.gob.ec', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7f78f3229fa0>, 'Connection to agricultura.gob.ec timed out. (connect timeout=2)'))"
agro.bg,"HTTPSConnectionPool(host='agro.bg', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='agro.bg', port=443): Read timed out. (read timeout=2)"
agroakademija.lt,"HTTPSConnectionPool(host='agroakademija.lt', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(""hostname 'agroakademija.lt' doesn't match either of '*.lzukt.lt', 'lzukt.lt'"")))","HTTPConnectionPool(host='www.agroakademija.lt', port=80): Read timed out. (read timeout=2)"
agrozona.bg,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
ahliionline.com,"HTTPSConnectionPool(host='ahliionline.com', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f78edf45c70>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='ahliionline.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f78f5a251c0>: Failed to establish a new connection: [Errno -2] Name or service not known'))"
aianduskool.ee,"HTTPSConnectionPool(host='aianduskool.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))","HTTPSConnectionPool(host='www.aianduskool.ee', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))"
aidas.lt,"HTTPSConnectionPool(host='www.aidas.lt', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.aidas.lt', port=443): Read timed out. (read timeout=2)"
airasia.com,"HTTPSConnectionPool(host='www.airasia.com', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='www.airasia.com', port=443): Read timed out. (read timeout=2)"
ajapaik.ee,"HTTPSConnectionPool(host='ajapaik.ee', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='ajapaik.ee', port=443): Read timed out. (read timeout=2)"
ajio.com,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))","('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
ajmannews.ae,"HTTPSConnectionPool(host='ajmannews.ae', port=443): Read timed out. (read timeout=2)","HTTPSConnectionPool(host='ajmannews.ae', port=443): Read timed out. (read timeout=2)"
