pbtech.co.nz,UTF-8,utf-8,utf_8
pbz.hr,UTF-8,utf-8,utf_8
pc-koubou.jp,,ascii,ascii
pc-magazin.de,UTF-8,utf-8,utf_8
pc.co.il,UTF-8,utf-8,utf_8
pcase.it,,Windows-1252,cp1252
pcastuces.com,,Windows-1252,iso8859_15
pcbaby.com.cn,,GB2312,gb18030
pcchip.hr,UTF-8,utf-8,utf_8
pccomponentes.com,UTF-8,ascii,ascii
pccomponentes.pt,UTF-8,utf-8,utf_8
pcdiga.com,UTF-8,utf-8,utf_8
pcekspert.com,UTF-8,utf-8,utf_8
pcel.com,utf-8,utf-8,utf_8
pcfactory.cl,UTF-8,ascii,ascii
pcforum.hu,utf-8,utf-8,utf_8
pcforum.sk,UTF-8,utf-8,utf_8
pcgamer.com,UTF-8,Windows-1252,utf_8
pcgames.de,UTF-8,utf-8,utf_8
pcgameshardware.de,UTF-8,utf-8,utf_8
pcgamesn.com,UTF-8,Windows-1252,utf_8
pcgarage.ro,UTF-8,ascii,ascii
pcguia.pt,UTF-8,utf-8,utf_8
pcguru.hu,utf-8,utf-8,utf_8
pchocasi.com.tr,UTF-8,utf-8,utf_8
pchome.co.th,UTF-8,utf-8,utf_8
pchome.com.tw,,Windows-1254,utf_8
pciconcursos.com.br,UTF-8,utf-8,utf_8
pcland.hu,UTF-8,utf-8,utf_8
pcmac.download,UTF-8,utf-8,utf_8
pcmag.com,UTF-8,Windows-1252,utf_8
pcnen.com,UTF-8,utf-8,utf_8
pcone.com.tw,,ascii,ascii
pcp.pt,utf-8,utf-8,utf_8
pcpress.rs,UTF-8,utf-8,utf_8
pcrevue.sk,UTF-8,utf-8,utf_8
pcshop.ua,utf-8,utf-8,utf_8
pcsteps.gr,utf-8,utf-8,utf_8
pcstore.com.tw,,utf-8,utf_8
pctipp.ch,UTF-8,utf-8,utf_8
pcwelt.de,UTF-8,utf-8,utf_8
pcworld.com,UTF-8,utf-8,utf_8
pcworld.es,UTF-8,utf-8,utf_8
pcworld.hu,utf-8,utf-8,utf_8
pcworld.pl,UTF-8,ascii,ascii
pcx.hu,ISO-8859-2,ISO-8859-1,cp1252
pd.co.ke,iso-8859-1,ascii,ascii
pd.no,utf-8,utf-8,utf_8
pdalife.ru,UTF-8,utf-8,utf_8
pdamobiz.com,UTF-8,utf-8,utf_8
pdevice.com,UTF-8,Windows-1252,utf_8
pdf4pro.com,UTF-8,utf-8,utf_8
pdfcoffee.com,UTF-8,utf-8,utf_8
pdfdrive.com,UTF-8,ascii,ascii
pdffiller.com,UTF-8,utf-8,utf_8
pdfmanualer.dk,utf-8,utf-8,utf_8
pdfprof.com,,utf-8,cp1252
pdfslide.net,UTF-8,utf-8,utf_8
pdfslide.tips,UTF-8,utf-8,utf_8
pe-harta.ro,UTF-8,utf-8,utf_8
pea.co.th,us-ascii,ascii,ascii
peaaura.com,UTF-8,utf-8,utf_8
peakshop.hu,,utf-8,utf_8
pealinn.ee,UTF-8,utf-8,utf_8
pearl.ch,UTF-8,utf-8,utf_8
pearl.de,UTF-8,utf-8,utf_8
pearl.fr,UTF-8,utf-8,utf_8
pearson.com,,utf-8,utf_8
peatix.com,utf-8,utf-8,utf_8
pebmed.com.br,UTF-8,utf-8,utf_8
pecene-varene.sk,UTF-8,utf-8,utf_8
peckmedia.ro,utf-8,ascii,big5
pecsma.hu,UTF-8,utf-8,utf_8
ped-kopilka.ru,iso-8859-1,ascii,ascii
peda.net,UTF-8,utf-8,utf_8
pedestrian.tv,UTF-8,utf-8,utf_8
pediatriaintegral.es,iso-8859-1,ascii,ascii
pedidosya.cl,utf-8,utf-8,
pedidosya.com.ar,utf-8,utf-8,
pedidosya.com.uy,utf-8,utf-8,
peek-cloppenburg.at,UTF-8,utf-8,utf_8
peek-cloppenburg.de,UTF-8,utf-8,utf_8
peekaboo.guru,UTF-8,ascii,ascii
pegasas.lt,UTF-8,ascii,ascii
pegem.net,utf-8,utf-8,utf_8
pegipegi.com,utf-8,ascii,ascii
peika.bg,,utf-8,utf_8
peixe.cl,utf-8,ascii,
peixe.com.co,utf-8,ascii,
pekis.si,utf-8,utf-8,utf_8
peknebydleni.cz,UTF-8,utf-8,utf_8
pelajaran.co.id,UTF-8,ISO-8859-1,utf_8
pelando.com.br,UTF-8,utf-8,utf_8
pelckmans.net,utf-8,utf-8,utf_8
pelephone.co.il,utf-8,utf-8,utf_8
pelipecky.sk,,ascii,ascii
pellervo.fi,,utf-8,utf_8
pelop.gr,utf-8,utf-8,utf_8
pema-karpo.org,utf-8,ascii,big5
pemi.cz,utf-8,utf-8,utf_8
pemkomedan.go.id,UTF-8,ascii,ascii
penalbaweb.com,UTF-8,utf-8,utf_8
pendujatt.net,UTF-8,ascii,ascii
pendulo.com,UTF-8,utf-8,utf_8
pengenytt.no,UTF-8,utf-8,utf_8
penginapan.net,UTF-8,ascii,ascii
penguin.co.nz,utf-8,utf-8,utf_8
penguin.co.uk,utf-8,utf-8,utf_8
penguin.com.au,utf-8,utf-8,utf_8
penguinrandomhouse.com,,ascii,ascii
penize.cz,utf-8,utf-8,utf_8
pennlive.com,utf-8,utf-8,utf_8
pennsylvaniamesa.org,utf-8,utf-8,utf_8
pennyshop.ba,UTF-8,utf-8,utf_8
pensador.com,UTF-8,Windows-1254,utf_8
pensiontamboer.nl,utf-8,ascii,ascii
pensiuneafaur.ro,utf-8,ascii,big5
pentapostagma.gr,UTF-8,utf-8,utf_8
penti.com,utf-8,utf-8,iso8859_15
penystonevistastables.com,utf-8,ascii,big5
penzcentrum.hu,UTF-8,utf-8,utf_8
people.com,utf-8,utf-8,utf_8
people.com.cn,,GB2312,gb2312
peopleenespanol.com,utf-8,utf-8,utf_8
peopleperproject.com,utf-8,utf-8,utf_8
peopletalk.ru,UTF-8,utf-8,utf_8
pep-4o.blogspot.com,UTF-8,Windows-1254,utf_8
pepco.pl,UTF-8,utf-8,utf_8
pepco.ro,UTF-8,utf-8,utf_8
pepeganga.com,utf-8,utf-8,utf_8
peperonipizzaypasta.com,utf-8,ascii,big5
pepita.hu,UTF-8,Windows-1254,utf_8
pepper.com,UTF-8,utf-8,utf_8
pepper.pl,UTF-8,utf-8,utf_8
pepper.ru,UTF-8,utf-8,
pepstores.com,utf-8,ascii,ascii
pequeocio.com,UTF-8,utf-8,utf_8
pequerecetas.com,UTF-8,utf-8,utf_8
peraktoday.com.my,UTF-8,ascii,ascii
peramezat.com,utf-8,utf-8,utf_8
peredpokupkoy.ru,UTF-8,utf-8,utf_8
perekaart.ee,UTF-8,utf-8,iso8859_9
perekool.ee,UTF-8,utf-8,iso8859_9
perenaine.ee,UTF-8,utf-8,utf_8
perfect-english-grammar.com,,ascii,ascii
perfectoys.gr,UTF-8,utf-8,utf_8
perfil.com,UTF-8,utf-8,utf_8
pergikuliner.com,utf-8,ascii,ascii
perhonjokilaakso.fi,utf-8,utf-8,utf_8
perinbaba.sk,UTF-8,utf-8,utf_8
periodicobolivia.com.bo,UTF-8,utf-8,utf_8
periodicodaily.com,UTF-8,utf-8,utf_8
periodicomensaje.com,utf-8,utf-8,utf_8
periodika.lv,UTF-8,utf-8,gb18030
periodistadigital.com,UTF-8,Windows-1254,utf_8
peritoanimal.com.br,UTF-8,utf-8,utf_8
perkamkopa.lv,utf-8,utf-8,utf_8
perlentaucher.de,UTF-8,utf-8,utf_8
perm.ru,UTF-8,utf-8,utf_8
permohonan.my,UTF-8,ascii,ascii
perpusnas.go.id,UTF-8,utf-8,utf_8
perrysport.nl,UTF-8,utf-8,utf_8
persoenlich.com,UTF-8,utf-8,utf_8
personal.com.ar,utf-8,utf-8,utf_8
personaliuudised.ee,utf-8,utf-8,utf_8
personare.com.br,utf-8,utf-8,utf_8
pertamax7.com,UTF-8,utf-8,utf_8
perthnow.com.au,utf-8,Windows-1254,utf_8
pertinitoys.com,utf-8,utf-8,utf_8
peru.com,UTF-8,utf-8,utf_8
peru21.pe,utf-8,utf-8,utf_8
pervinkaplan.com,UTF-8,utf-8,utf_8
pescanik.net,UTF-8,utf-8,utf_8
pesjanar.si,UTF-8,utf-8,utf_8
peskiadmin.ru,utf-8,utf-8,utf_8
pesmarica.rs,utf-8,utf-8,utf_8
pesmojprijatelj.si,utf-8,utf-8,utf_8
pesni.guru,utf-8,utf-8,utf_8
pesni.net,utf-8,utf-8,utf_8
pespoti.si,UTF-8,UTF-8-SIG,utf_8_sig
pessinaweb.it,,ascii,ascii
pestisracok.hu,UTF-8,utf-8,utf_8
pestre.ro,UTF-8,utf-8,utf_8
pesweb.cz,utf-8,utf-8,utf_8
pet-centar.hr,utf-8,utf-8,utf_8
pet-centar.rs,utf-8,utf-8,utf_8
petalokasi.org,UTF-8,ascii,ascii
petbarn.com.au,UTF-8,utf-8,utf_8
petcity.ee,UTF-8,utf-8,utf_8
petcity.lv,UTF-8,utf-8,utf_8
petel.bg,UTF-8,utf-8,utf_8
peterburg2.ru,utf-8,utf-8,utf_8
peterwhybrow.com,UTF-8,utf-8,utf_8
petiscos.com,UTF-8,utf-8,utf_8
petitchef.com,UTF-8,utf-8,utf_8
petitchef.es,UTF-8,utf-8,utf_8
petitchef.it,UTF-8,utf-8,utf_8
petitchef.ro,UTF-8,utf-8,utf_8
